"duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","label"
0,"tcp","http","SF",346,1102,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",322,1931,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",355,1817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",347,2313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",313,255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",375,5396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",321,3675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,20,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",153,35215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",220,2651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,37,255,1,0,0.03,0.02,0,0,0,0,"normal."
0,"tcp","http","SF",235,35701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",211,3552,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,46,255,1,0,0.02,0.05,0.02,0.01,0,0,"normal."
0,"tcp","http","SF",353,5662,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,50,255,1,0,0.02,0.05,0.02,0,0,0,"normal."
0,"tcp","http","SF",151,1946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,255,1,0,1,0.08,0,0,0,0,"normal."
0,"tcp","http","SF",166,7350,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,1,0,0.1,3,255,1,0,0.33,0.07,0,0,0,0,"normal."
0,"tcp","http","SF",206,363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,1,0,0,61,255,1,0,0.02,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",197,3310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,85,255,1,0,0.01,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",313,1839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,62,255,1,0,0.02,0.02,0,0,0,0,"normal."
0,"tcp","http","SF",319,399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.02,0,0,0,0,"normal."
0,"tcp","http","SF",170,6970,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,32,255,1,0,0.03,0.04,0,0.01,0,0,"normal."
0,"tcp","http","SF",230,11084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,35,1,0,0.12,0.09,0,0,0,0,"normal."
0,"tcp","http","SF",324,1564,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,94,203,1,0,0.01,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",198,424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,28,255,1,0,0.04,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",210,3421,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,88,255,1,0,0.02,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",300,515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,1,0,0.17,15,255,1,0,0.07,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",276,434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,68,255,1,0,0.01,0.05,0.01,0,0,0,"normal."
0,"tcp","http","SF",317,18823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,60,255,1,0,0.02,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",282,24572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,19,255,1,0,0.05,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",294,1721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,150,255,1,0,0.01,0.04,0.01,0,0,0,"normal."
0,"tcp","http","SF",345,1719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",296,2531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,188,188,1,0,0.01,0,0,0,0,0,"normal."
0,"tcp","http","SF",203,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",321,1306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",327,1469,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,50,255,1,0,0.02,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",288,5175,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,8,255,1,0,0.12,0.02,0,0.01,0,0,"normal."
0,"tcp","http","SF",303,1061,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,28,255,1,0,0.04,0.02,0,0,0,0,"normal."
0,"tcp","http","SF",291,1236,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35,36,0,0,0,0,1,0,0.06,145,255,1,0,0.01,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",205,256,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,148,255,1,0,0.01,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",235,1299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,22,255,1,0,0.05,0.02,0,0,0,0,"normal."
0,"tcp","http","SF",280,2071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0,1,0,0.15,91,255,1,0,0.01,0.01,0,0,0,0,"normal."
0,"tcp","http","SF",309,7355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,22,0,0,0,0,1,0,0.14,202,255,1,0,0,0.01,0,0,0,0,"normal."
0,"tcp","http","SF",192,2071,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",285,1367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,1,0,0.18,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",308,2325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.75,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",314,1416,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,1,0,0.17,180,255,1,0,0.01,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",216,17733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,48,0,0,0,0,1,0,0.04,242,255,1,0,0,0.02,0,0,0,0,"normal."
0,"tcp","http","SF",254,27661,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,1,0,0.36,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","smtp","SF",1282,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,109,201,0.95,0.02,0.01,0.01,0,0,0,0,"normal."
0,"udp","domain_u","SF",88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,38,38,1,0,1,0,0,0,0,0,"normal."
0,"tcp","smtp","SF",1139,450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,54,164,0.76,0.07,0.02,0.02,0.02,0,0,0,"normal."
0,"tcp","finger","SF",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,44,11,0.07,0.09,0.02,0.27,0,0,0,0,"normal."
1,"tcp","smtp","SF",3855,323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,85,208,0.56,0.04,0.01,0.01,0,0,0,0,"normal."
5,"tcp","smtp","SF",1290,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,104,206,0.6,0.03,0.01,0.01,0,0,0,0,"normal."
1,"tcp","smtp","SF",1265,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,18,180,0.94,0.11,0.06,0.02,0,0,0,0,"normal."
0,"tcp","smtp","SF",2044,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,85,189,0.96,0.02,0.01,0.01,0,0,0,0,"normal."
1,"tcp","smtp","SF",1392,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,99,193,0.96,0.02,0.01,0.01,0,0,0,0,"normal."
0,"tcp","smtp","SF",1403,440,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,55,238,0.91,0.05,0.02,0.01,0,0,0,0,"normal."
0,"udp","domain_u","SF",33,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,41,28,0.68,0.05,0.02,0,0,0,0,0,"normal."
0,"udp","ntp_u","SF",48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,95,37,0.39,0.04,0.39,0,0,0,0,0,"normal."
0,"tcp","http","SF",207,2823,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,1,0,0.33,3,11,1,0,0.33,0.27,0,0,0,0,"normal."
0,"tcp","http","SF",315,6259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,29,240,1,0,0.03,0.07,0,0,0,0,"normal."
0,"tcp","http","SF",347,1560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,113,255,1,0,0.01,0.02,0,0,0,0,"normal."
0,"tcp","http","SF",306,1882,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,24,255,1,0,0.04,0.05,0,0,0,0,"normal."
0,"tcp","smtp","SF",835,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,51,38,0.75,0.08,0.02,0,0,0,0,0,"normal."
0,"tcp","smtp","SF",1886,337,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26,120,0.73,0.12,0.04,0.02,0,0,0,0,"normal."
1,"tcp","smtp","SF",1052,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,1,47,156,0.64,0.09,0.02,0.02,0,0,0,0,"normal."
0,"tcp","http","SF",322,540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,1,0,0.12,111,255,1,0,0.01,0.06,0,0,0,0,"normal."
0,"tcp","http","SF",336,1094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,140,255,1,0,0.01,0.06,0,0,0,0,"normal."
0,"tcp","http","SF",334,498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,148,255,1,0,0.01,0.06,0,0,0,0,"normal."
0,"tcp","http","SF",327,548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,206,255,1,0,0,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",264,2131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,13,255,1,0,0.08,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",249,4241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,8,255,1,0,0.12,0.07,0.12,0,0,0,"normal."
0,"tcp","http","SF",326,1565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,41,255,1,0,0.02,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",299,7134,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,1,0,0.14,35,255,1,0,0.03,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",214,2483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,51,255,1,0,0.02,0.01,0,0,0,0,"normal."
0,"tcp","http","SF",214,2914,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,1,0,0.18,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",300,8625,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,1,0,0.2,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",287,2656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,22,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",261,27576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",264,8940,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,99,255,1,0,0.01,0.06,0,0,0,0,"normal."
0,"tcp","http","SF",319,385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,146,255,1,0,0.01,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",332,7466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,1,0,0.11,20,255,1,0,0.05,0.02,0,0,0,0,"normal."
0,"tcp","http","SF",203,254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,43,0,0,0,0,1,0,0.09,37,255,1,0,0.03,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",280,604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,255,1,0,0.33,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",330,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,12,255,1,0,0.08,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",258,16767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,1,0,0.14,8,255,1,0,0.12,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",225,2207,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,1,0,0.42,6,255,1,0,0.17,0.07,0,0,0,0,"normal."
0,"tcp","http","SF",260,1265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,40,255,1,0,0.03,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",335,21162,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,101,255,1,0,0.01,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",288,249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,34,0,0,0,0,1,0,0.09,51,255,1,0,0.02,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",325,1390,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",194,290,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",316,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,45,0,0,0,0,1,0,0.09,30,255,1,0,0.03,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",280,54425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,7,255,1,0,0.14,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",232,318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,24,0,0,0,0,1,0,0.12,49,255,1,0,0.02,0.07,0,0,0,0,"normal."
0,"tcp","http","SF",226,1779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,1,0,0,28,255,1,0,0.04,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",209,3635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",288,4319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,1,0,0.15,39,255,1,0,0.03,0.01,0,0,0,0,"normal."
0,"tcp","http","SF",319,378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,1,0,0.14,66,255,1,0,0.02,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",226,1525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,1,0,0.29,37,255,1,0,0.03,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",250,13750,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0.6,8,255,1,0,0.12,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",336,7003,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",284,1192,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,1,0,0.25,9,255,1,0,0.11,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",337,2576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,13,255,1,0,0.08,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",227,1532,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,140,255,1,0,0.01,0.02,0,0,0,0,"normal."
0,"tcp","http","SF",232,274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",245,638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,13,255,1,0,0.08,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",317,1800,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,136,255,1,0,0.01,0.02,0,0,0,0,"normal."
0,"tcp","http","SF",288,762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",221,774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,87,255,1,0,0.01,0.01,0,0,0,0,"normal."
0,"tcp","http","SF",306,2688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",337,2174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,85,255,1,0,0.01,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",319,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,16,255,1,0,0.06,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",315,2721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,49,255,1,0,0.02,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",223,716,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,236,255,1,0,0,0.01,0,0,0,0,"normal."
0,"tcp","http","SF",245,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,30,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",216,498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",233,1097,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",241,1481,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,32,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",330,534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,3,255,1,0,0.33,0.01,0,0,0,0,"normal."
0,"tcp","http","SF",213,7318,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0.17,80,255,1,0,0.01,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",286,588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,1,0,0.11,18,255,1,0,0.06,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",337,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",274,480,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,157,255,1,0,0.01,0.01,0,0,0,0,"normal."
0,"tcp","http","SF",348,1587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,134,255,1,0,0.01,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",262,35627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,1,0,0.12,203,255,1,0,0,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",374,676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",279,3327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",276,1587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",245,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,22,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0,"normal."
0,"tcp","http","SF",318,1255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,43,255,1,0,0.02,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",231,10041,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,22,255,1,0,0.05,0.06,0,0,0,0,"normal."
0,"tcp","http","SF",297,3867,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,21,255,1,0,0.05,0.07,0,0,0,0,"normal."
0,"tcp","http","SF",325,3867,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,168,255,1,0,0.01,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",175,6658,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,1,0,0.44,2,255,1,0,0.5,0.01,0,0,0,0,"normal."
0,"tcp","http","SF",207,347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,28,0,0,0,0,1,0,0.07,28,255,1,0,0.04,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",317,5895,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,6,255,1,0,0.17,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",342,9529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,3,255,1,0,0.33,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",198,3202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",191,1366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,29,0,0,0,0,1,0,0.07,81,255,1,0,0.01,0.05,0,0,0,0,"normal."
0,"tcp","http","SF",191,2229,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,33,255,1,0,0.03,0.03,0,0,0,0,"normal."
0,"tcp","http","SF",217,4367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,14,255,1,0,0.07,0.04,0,0,0,0,"normal."
0,"tcp","http","SF",231,4132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,49,255,1,0,0.02,0.05,0,0,0,0,"normal."
